gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_power,s0_power_err,rungs_used,min_snr_over_rungs,status,note
0.45,0.012,lecroy_ws3104z,raw,4,true,3,1.4944,0.4197,5,0.656,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,4,true,5,1.4045,0.4382,5,0.753,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,4,true,7,1.1944,0.7035,5,0.457,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,false,3,1.2357,0.3688,5,1.051,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,false,5,1.5915,0.6770,5,0.154,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,false,7,1.9077,0.0316,5,0.170,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,true,3,1.5491,0.8549,5,0.105,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,true,5,0.8125,1.5749,5,0.013,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,6,true,7,1.0120,0.8521,5,0.154,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,false,3,1.0728,0.9050,5,0.230,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,false,5,0.9512,1.2064,5,0.060,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,false,7,0.9783,1.5284,5,0.015,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,true,3,1.3709,0.4532,5,0.338,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,true,5,0.9965,0.5390,5,0.509,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,8,true,7,0.8012,0.4570,5,0.691,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,false,3,0.3497,0.5095,5,0.859,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,false,5,-0.0861,0.3311,5,0.828,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,false,7,-0.3361,0.3342,5,0.640,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,true,3,0.6773,0.6358,5,0.425,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,true,5,0.5424,1.3152,5,0.024,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,12,true,7,0.2633,1.0875,5,0.024,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,false,3,0.5062,0.4908,5,0.349,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,false,5,-0.1398,0.2130,5,0.657,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,false,7,0.1053,0.3919,5,0.384,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,true,3,0.2956,0.5458,5,0.431,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,true,5,-0.1576,0.5433,5,0.299,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,16,true,7,-0.0772,0.6215,5,0.217,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,false,3,1.2480,0.4384,5,0.968,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,false,5,1.2079,0.3341,5,1.103,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,false,7,1.0469,0.4093,5,1.046,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,true,3,1.5060,0.5793,5,0.413,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,true,5,1.4551,0.4138,5,0.640,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,3.25,true,7,2.2306,0.2007,5,0.068,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,false,3,1.9013,0.2493,5,0.314,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,false,5,1.7438,0.2274,5,0.332,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,false,7,1.6757,0.1996,5,0.273,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,true,3,1.4548,0.6256,5,0.330,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,true,5,1.2210,0.4153,5,1.000,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,4,true,7,1.2523,0.4564,5,0.677,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,false,3,1.5074,0.5585,5,0.560,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,false,5,1.8211,0.9235,5,0.082,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,false,7,1.5574,0.9291,5,0.098,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,true,3,2.0259,0.3944,5,0.112,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,true,5,1.4626,0.2702,5,0.457,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,6,true,7,1.1318,0.3651,5,0.841,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,8,false,3,1.3308,0.5455,5,0.427,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,8,false,5,1.6227,0.5400,5,0.150,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,8,false,7,1.0870,1.0742,5,0.044,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,agilent_3054a,hires,8,true,3,1.9154,0.2631,5,0.189,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
